date,station,depth_m,parameter,value,depth.measurement,datasource,flag
1997-07-22,210,0.1,chla_ugl,0.43,assumed,LMP bio,NA
1997-07-22,220,0.1,chla_ugl,0.43,assumed,LMP bio,NA
1997-07-22,230,0.1,chla_ugl,0.26,assumed,LMP bio,NA
1997-07-20,70,0.1,chla_ugl,0.09,assumed,LMP bio,NA
1997-07-20,80,0.1,chla_ugl,0.24,assumed,LMP bio,NA
1997-07-19,50,0.1,chla_ugl,0.78,assumed,LMP bio,NA
1997-07-19,60,0.1,chla_ugl,0.26,assumed,LMP bio,NA
1997-07-16,10,0.1,chla_ugl,7.03,assumed,LMP bio,NA
1997-07-16,90,0.1,chla_ugl,6.89,assumed,LMP bio,NA
1997-07-16,100,0.1,chla_ugl,7.39,assumed,LMP bio,NA
1997-07-16,110,0.1,chla_ugl,6.72,assumed,LMP bio,NA
1997-07-15,30,0.1,chla_ugl,0.64,assumed,LMP bio,NA
1997-07-15,40,0.1,chla_ugl,0.63,assumed,LMP bio,NA
1997-07-08,200,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1997-07-08,210,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1997-07-08,220,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1997-07-08,230,0.1,chla_ugl,1.19,assumed,LMP bio,NA
1997-06-25,10,0.1,chla_ugl,1.21,assumed,LMP bio,NA
1997-06-25,40,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1997-06-25,50,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1997-06-25,60,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1997-06-25,80,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1997-06-25,90,0.1,chla_ugl,1.7,assumed,LMP bio,NA
1997-06-25,110,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1997-06-23,20,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1997-06-23,30,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1997-06-23,100,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1997-06-22,70,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1997-06-02,200,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1997-06-02,220,0.1,chla_ugl,7.68,assumed,LMP bio,NA
1997-06-02,230,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1996-10-22,100,0.1,chla_ugl,2.02,assumed,LMP bio,NA
1996-10-17,110,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1996-10-08,200,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1996-10-02,100,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1996-10-02,210,0.1,chla_ugl,2.83,assumed,LMP bio,NA
1996-10-01,80,0.1,chla_ugl,2.02,assumed,LMP bio,NA
1996-09-30,40,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1996-09-29,70,0.1,chla_ugl,2.56,assumed,LMP bio,NA
1996-09-21,90,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1996-09-16,80,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1996-09-11,20,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1996-09-11,30,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1996-09-11,50,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1996-09-11,60,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1996-09-10,10,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1996-09-10,40,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1996-09-10,110,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-09-09,100,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1996-09-08,70,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1996-09-04,200,0.1,chla_ugl,2.75,assumed,LMP bio,NA
1996-09-04,210,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1996-09-04,220,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-09-04,230,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1996-08-22,50,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1996-08-22,60,0.1,chla_ugl,0.76,assumed,LMP bio,NA
1996-08-22,80,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1996-08-20,40,0.1,chla_ugl,0.76,assumed,LMP bio,NA
1996-08-19,20,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1996-08-19,30,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1996-08-19,90,0.1,chla_ugl,1.56,assumed,LMP bio,NA
1996-08-19,100,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1996-08-18,70,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1996-08-14,200,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1996-08-14,210,0.1,chla_ugl,2.02,assumed,LMP bio,NA
1996-08-14,220,0.1,chla_ugl,2.21,assumed,LMP bio,NA
1996-08-14,230,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1996-08-05,10,0.1,chla_ugl,1.49,assumed,LMP bio,NA
1996-08-05,110,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-08-02,90,0.1,chla_ugl,1.94,assumed,LMP bio,NA
1996-07-30,50,0.1,chla_ugl,1.5,assumed,LMP bio,NA
1996-07-30,60,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1996-07-29,20,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1996-07-29,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1996-07-29,80,0.1,chla_ugl,1.68,assumed,LMP bio,NA
1996-07-29,100,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-07-28,40,0.1,chla_ugl,1.49,assumed,LMP bio,NA
1996-07-28,70,0.1,chla_ugl,1.14,assumed,LMP bio,NA
1996-07-24,200,0.1,chla_ugl,1.92,assumed,LMP bio,NA
1996-07-24,210,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1996-07-24,220,0.1,chla_ugl,1.49,assumed,LMP bio,NA
1996-07-24,230,0.1,chla_ugl,2.23,assumed,LMP bio,NA
1996-07-14,50,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1996-07-14,60,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1996-07-11,10,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1996-07-11,90,0.1,chla_ugl,0.93,assumed,LMP bio,NA
1996-07-11,110,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1996-07-09,40,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1996-07-08,80,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1996-07-08,100,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-07-07,20,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1996-07-07,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1996-07-02,200,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1996-07-02,210,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1996-07-02,220,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1996-07-02,230,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1996-06-19,80,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-06-19,90,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1996-06-18,10,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-06-18,20,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1996-06-18,30,0.1,chla_ugl,1.63,assumed,LMP bio,NA
1996-06-18,60,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1996-06-18,110,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1996-06-17,40,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1996-06-17,100,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1996-06-16,70,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1996-06-14,200,0.1,chla_ugl,2.39,assumed,LMP bio,NA
1996-06-12,210,0.1,chla_ugl,2.37,assumed,LMP bio,NA
1996-06-12,220,0.1,chla_ugl,2.37,assumed,LMP bio,NA
1996-06-12,230,0.1,chla_ugl,3.08,assumed,LMP bio,NA
1996-06-10,100,0.1,chla_ugl,2.54,assumed,LMP bio,NA
1996-05-22,200,0.1,chla_ugl,3.63,assumed,LMP bio,NA
1996-05-22,210,0.1,chla_ugl,4.39,assumed,LMP bio,NA
1996-05-22,220,0.1,chla_ugl,3.27,assumed,LMP bio,NA
1996-05-22,230,0.1,chla_ugl,2.54,assumed,LMP bio,NA
1995-10-20,10,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1995-10-20,110,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1995-10-18,80,0.1,chla_ugl,2.56,assumed,LMP bio,NA
1995-10-18,90,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1995-10-17,50,0.1,chla_ugl,2.04,assumed,LMP bio,NA
1995-10-17,60,0.1,chla_ugl,14.95,assumed,LMP bio,NA
1995-10-09,100,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1995-09-30,200,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1995-09-30,210,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1995-09-30,220,0.1,chla_ugl,2.21,assumed,LMP bio,NA
1995-09-30,230,0.1,chla_ugl,2.92,assumed,LMP bio,NA
1995-09-27,80,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1995-09-27,90,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1995-09-25,100,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-09-24,10,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-09-24,50,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1995-09-24,60,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1995-09-24,70,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1995-09-24,110,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1995-09-05,10,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-09-05,80,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1995-09-05,90,0.1,chla_ugl,1.04,assumed,LMP bio,NA
1995-09-05,110,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1995-09-05,200,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-09-05,210,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1995-09-05,220,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1995-09-05,230,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1995-09-04,100,0.1,chla_ugl,1.78,assumed,LMP bio,NA
1995-09-03,20,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1995-09-03,30,0.1,chla_ugl,1.37,assumed,LMP bio,NA
1995-09-03,50,0.1,chla_ugl,0.36,assumed,LMP bio,NA
1995-09-03,60,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-09-03,70,0.1,chla_ugl,0.39,assumed,LMP bio,NA
1995-08-21,40,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1995-08-14,10,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1995-08-14,20,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1995-08-14,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-08-14,50,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1995-08-14,60,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1995-08-14,100,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1995-08-14,110,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1995-08-13,70,0.1,chla_ugl,1.24,assumed,LMP bio,NA
1995-08-13,90,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1995-08-10,200,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1995-08-10,210,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1995-08-09,220,0.1,chla_ugl,2.72,assumed,LMP bio,NA
1995-08-09,230,0.1,chla_ugl,2.54,assumed,LMP bio,NA
1995-07-26,100,0.1,chla_ugl,2.81,assumed,LMP bio,NA
1995-07-25,80,0.1,chla_ugl,1.29,assumed,LMP bio,NA
1995-07-25,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-07-24,10,0.1,chla_ugl,0.88,assumed,LMP bio,NA
1995-07-24,40,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-07-24,110,0.1,chla_ugl,0.92,assumed,LMP bio,NA
1995-07-22,20,0.1,chla_ugl,1.44,assumed,LMP bio,NA
1995-07-22,30,0.1,chla_ugl,0.54,assumed,LMP bio,NA
1995-07-22,50,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1995-07-22,60,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1995-07-13,200,0.1,chla_ugl,0.95,assumed,LMP bio,NA
1995-07-13,210,0.1,chla_ugl,0.95,assumed,LMP bio,NA
1995-07-13,220,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-07-13,230,0.1,chla_ugl,1.02,assumed,LMP bio,NA
1995-07-11,40,0.1,chla_ugl,1.73,assumed,LMP bio,NA
1995-07-06,50,0.1,chla_ugl,1.21,assumed,LMP bio,NA
1995-07-06,60,0.1,chla_ugl,2.75,assumed,LMP bio,NA
1995-07-06,70,0.1,chla_ugl,2.19,assumed,LMP bio,NA
1995-07-05,100,0.1,chla_ugl,0.55,assumed,LMP bio,NA
1995-07-04,10,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-07-04,80,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-07-04,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1995-07-04,110,0.1,chla_ugl,1.04,assumed,LMP bio,NA
1995-07-02,20,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1995-07-02,30,0.1,chla_ugl,0.91,assumed,LMP bio,NA
1995-06-15,50,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1995-06-15,60,0.1,chla_ugl,7.79,assumed,LMP bio,NA
1995-06-15,70,0.1,chla_ugl,1.21,assumed,LMP bio,NA
1995-06-15,200,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1995-06-15,210,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-06-14,220,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1995-06-14,230,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1995-06-13,110,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1995-06-12,80,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1995-06-12,90,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1995-06-12,100,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1995-06-11,10,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1995-06-11,20,0.1,chla_ugl,2.04,assumed,LMP bio,NA
1995-06-11,30,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1995-05-26,40,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1995-05-26,200,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1995-05-26,210,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1995-05-24,110,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1995-05-24,220,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1995-03-10,230,0.1,chla_ugl,0,assumed,LMP bio,suspect
1994-09-28,10,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1994-09-28,100,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1994-09-26,10,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1994-09-26,50,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1994-09-26,60,0.1,chla_ugl,4.69,assumed,LMP bio,NA
1994-09-26,110,0.1,chla_ugl,2.54,assumed,LMP bio,NA
1994-09-25,20,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1994-09-25,30,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1994-09-18,220,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1994-09-14,200,0.1,chla_ugl,2.26,assumed,LMP bio,NA
1994-09-14,210,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1994-09-07,10,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1994-09-07,20,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1994-09-07,30,0.1,chla_ugl,4.58,assumed,LMP bio,NA
1994-09-07,40,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1994-09-07,50,0.1,chla_ugl,1.12,assumed,LMP bio,NA
1994-09-07,60,0.1,chla_ugl,5.13,assumed,LMP bio,NA
1994-09-07,80,0.1,chla_ugl,4.92,assumed,LMP bio,NA
1994-09-07,90,0.1,chla_ugl,2.92,assumed,LMP bio,NA
1994-09-07,100,0.1,chla_ugl,2.88,assumed,LMP bio,NA
1994-09-07,110,0.1,chla_ugl,1.59,assumed,LMP bio,NA
1994-09-07,230,0.1,chla_ugl,1.83,assumed,LMP bio,NA
1994-08-24,40,0.1,chla_ugl,2.61,assumed,LMP bio,NA
1994-08-19,70,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1994-08-19,210,0.1,chla_ugl,11.07,assumed,LMP bio,NA
1994-08-19,220,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1994-08-17,80,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1994-08-17,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1994-08-17,200,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1994-08-17,230,0.1,chla_ugl,4.87,assumed,LMP bio,NA
1994-08-16,10,0.1,chla_ugl,6.37,assumed,LMP bio,NA
1994-08-16,20,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1994-08-16,30,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1994-08-16,110,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1994-08-14,60,0.1,chla_ugl,1.46,assumed,LMP bio,NA
1994-08-14,100,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1994-08-09,40,0.1,chla_ugl,1.96,assumed,LMP bio,NA
1994-08-03,200,0.1,chla_ugl,4.44,assumed,LMP bio,NA
1994-07-29,10,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1994-07-29,110,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1994-07-29,210,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1994-07-26,10,0.1,chla_ugl,11.91,assumed,LMP bio,NA
1994-07-26,110,0.1,chla_ugl,14.31,assumed,LMP bio,NA
1994-07-25,70,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1994-07-25,80,0.1,chla_ugl,2.94,assumed,LMP bio,NA
1994-07-25,90,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1994-07-25,100,0.1,chla_ugl,1.12,assumed,LMP bio,NA
1994-07-25,230,0.1,chla_ugl,3.32,assumed,LMP bio,NA
1994-07-24,20,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1994-07-24,30,0.1,chla_ugl,2.36,assumed,LMP bio,NA
1994-07-24,50,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1994-07-24,60,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1994-07-24,220,0.1,chla_ugl,3.29,assumed,LMP bio,NA
1994-07-19,40,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1994-07-15,100,0.1,chla_ugl,1.59,assumed,LMP bio,NA
1994-07-14,200,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1994-07-07,210,0.1,chla_ugl,2.87,assumed,LMP bio,NA
1994-07-06,10,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1994-07-06,80,0.1,chla_ugl,2.09,assumed,LMP bio,NA
1994-07-06,90,0.1,chla_ugl,3.07,assumed,LMP bio,NA
1994-07-06,110,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1994-07-06,230,0.1,chla_ugl,3.73,assumed,LMP bio,NA
1994-07-05,50,0.1,chla_ugl,1.76,assumed,LMP bio,NA
1994-07-05,60,0.1,chla_ugl,1.76,assumed,LMP bio,NA
1994-07-03,20,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1994-07-03,30,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1994-07-03,220,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1994-06-22,40,0.1,chla_ugl,1.85,assumed,LMP bio,NA
1994-06-15,80,0.1,chla_ugl,1.61,assumed,LMP bio,NA
1994-06-15,90,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1994-06-15,230,0.1,chla_ugl,3.6,assumed,LMP bio,NA
1994-06-14,50,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1994-06-14,60,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1994-06-14,200,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1994-06-13,10,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1994-06-13,20,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1994-06-13,30,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1994-06-13,110,0.1,chla_ugl,1.59,assumed,LMP bio,NA
1994-06-11,100,0.1,chla_ugl,2.32,assumed,LMP bio,NA
1993-10-17,80,0.1,chla_ugl,2.87,assumed,LMP bio,NA
1993-10-17,90,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1993-10-17,100,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1993-10-17,200,0.1,chla_ugl,2.23,assumed,LMP bio,NA
1993-10-17,210,0.1,chla_ugl,2.54,assumed,LMP bio,NA
1993-10-17,220,0.1,chla_ugl,2.7,assumed,LMP bio,NA
1993-10-17,230,0.1,chla_ugl,1.82,assumed,LMP bio,NA
1993-10-10,60,0.1,chla_ugl,2.18,assumed,LMP bio,NA
1993-10-10,100,0.1,chla_ugl,1.49,assumed,LMP bio,NA
1993-10-06,110,0.1,chla_ugl,2.05,assumed,LMP bio,NA
1993-10-06,220,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1993-09-26,90,0.1,chla_ugl,1.8,assumed,LMP bio,NA
1993-09-26,230,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1993-09-19,70,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1993-09-16,40,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1993-09-12,20,0.1,chla_ugl,2.61,assumed,LMP bio,NA
1993-09-12,30,0.1,chla_ugl,1.03,assumed,LMP bio,NA
1993-09-12,40,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1993-09-08,60,0.1,chla_ugl,1.54,assumed,LMP bio,NA
1993-09-08,80,0.1,chla_ugl,6.71,assumed,LMP bio,NA
1993-09-08,110,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1993-09-08,230,0.1,chla_ugl,4.19,assumed,LMP bio,NA
1993-09-05,70,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1993-09-05,200,0.1,chla_ugl,1.14,assumed,LMP bio,NA
1993-09-05,220,0.1,chla_ugl,3.3,assumed,LMP bio,NA
1993-09-01,40,0.1,chla_ugl,0.73,assumed,LMP bio,NA
1993-08-29,20,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1993-08-29,30,0.1,chla_ugl,0.73,assumed,LMP bio,NA
1993-08-25,10,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1993-08-25,90,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1993-08-25,100,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-08-25,110,0.1,chla_ugl,0.73,assumed,LMP bio,NA
1993-08-25,230,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1993-08-22,70,0.1,chla_ugl,0.9,assumed,LMP bio,NA
1993-08-22,200,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1993-08-22,210,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1993-08-22,220,0.1,chla_ugl,7.14,assumed,LMP bio,NA
1993-08-15,20,0.1,chla_ugl,2.3,assumed,LMP bio,NA
1993-08-15,30,0.1,chla_ugl,1.92,assumed,LMP bio,NA
1993-08-15,60,0.1,chla_ugl,1.92,assumed,LMP bio,NA
1993-08-11,110,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1993-08-08,70,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1993-08-08,200,0.1,chla_ugl,2.37,assumed,LMP bio,NA
1993-08-08,210,0.1,chla_ugl,1.49,assumed,LMP bio,NA
1993-08-04,40,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1993-08-01,20,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1993-08-01,30,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1993-08-01,80,0.1,chla_ugl,1.23,assumed,LMP bio,NA
1993-08-01,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-08-01,100,0.1,chla_ugl,1.12,assumed,LMP bio,NA
1993-08-01,230,0.1,chla_ugl,1.97,assumed,LMP bio,NA
1993-07-28,10,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1993-07-28,110,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1993-07-25,70,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1993-07-25,200,0.1,chla_ugl,1.99,assumed,LMP bio,NA
1993-07-25,210,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1993-07-25,220,0.1,chla_ugl,3.11,assumed,LMP bio,NA
1993-07-21,40,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1993-07-18,20,0.1,chla_ugl,1.64,assumed,LMP bio,NA
1993-07-18,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-07-14,10,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-07-14,80,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1993-07-14,90,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-07-14,100,0.1,chla_ugl,4.71,assumed,LMP bio,NA
1993-07-14,110,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1993-07-11,70,0.1,chla_ugl,1.06,assumed,LMP bio,NA
1993-07-11,200,0.1,chla_ugl,1.42,assumed,LMP bio,NA
1993-07-11,210,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1993-07-11,220,0.1,chla_ugl,3.32,assumed,LMP bio,NA
1993-07-07,40,0.1,chla_ugl,0.71,assumed,LMP bio,NA
1993-07-06,200,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-07-04,20,0.1,chla_ugl,2.04,assumed,LMP bio,NA
1993-07-04,30,0.1,chla_ugl,1.45,assumed,LMP bio,NA
1993-07-04,60,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1993-06-30,10,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1993-06-30,110,0.1,chla_ugl,1.26,assumed,LMP bio,NA
1993-06-27,70,0.1,chla_ugl,1.44,assumed,LMP bio,NA
1993-06-27,100,0.1,chla_ugl,1.66,assumed,LMP bio,NA
1993-06-27,200,0.1,chla_ugl,1.28,assumed,LMP bio,NA
1993-06-27,210,0.1,chla_ugl,1.47,assumed,LMP bio,NA
1993-06-27,220,0.1,chla_ugl,2.75,assumed,LMP bio,NA
1993-06-25,80,0.1,chla_ugl,2.01,assumed,LMP bio,NA
1993-06-25,90,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1993-06-25,230,0.1,chla_ugl,2.35,assumed,LMP bio,NA
1993-06-23,40,0.1,chla_ugl,1.3,assumed,LMP bio,NA
1993-06-20,20,0.1,chla_ugl,1.11,assumed,LMP bio,NA
1993-06-20,30,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-06-16,10,0.1,chla_ugl,1.09,assumed,LMP bio,NA
1993-06-16,60,0.1,chla_ugl,0.73,assumed,LMP bio,NA
1993-06-16,110,0.1,chla_ugl,1.07,assumed,LMP bio,NA
1993-06-13,70,0.1,chla_ugl,0.74,assumed,LMP bio,NA
